Area,Perimeter,Major_Axis_Length,Minor_Axis_Lenght,Eccentricity,Convex_Area,Extent,Class
10416.54497,416.0203087,177.112192,78.93660499,0.895752729,10584.57729,0.576023376,Cammeo
10402.37369,415.7537128,177.0068059,78.89831506,0.895737168,10569.79717,0.575758774,Cammeo
10388.2024,415.4871169,176.9014198,78.86002514,0.895721607,10555.01705,0.575494172,Cammeo
10374.03112,415.2205211,176.7960336,78.82173521,0.895706046,10540.23693,0.57522957,Cammeo
10359.85983,414.9539252,176.6906475,78.78344528,0.895690484,10525.45681,0.574964969,Cammeo
10345.68855,414.6873294,176.5852614,78.74515536,0.895674923,10510.67669,0.574700367,Cammeo
10331.51726,414.4207335,176.4798753,78.70686543,0.895659362,10495.89657,0.574435765,Cammeo
10317.34598,414.1541377,176.3744891,78.6685755,0.895643801,10481.11645,0.574171163,Cammeo
10303.17469,413.8875418,176.269103,78.63028558,0.89562824,10466.33633,0.573906561,Cammeo
10289.00341,413.6209459,176.1637169,78.59199565,0.895612678,10451.55621,0.573641959,Cammeo
10274.83212,413.3543501,176.0583308,78.55370572,0.895597117,10436.77609,0.573377357,Cammeo
10260.66084,413.0877542,175.9529446,78.5154158,0.895581556,10421.99597,0.573112756,Cammeo
10246.48956,412.8211584,175.8475585,78.47712587,0.895565995,10407.21585,0.572848154,Cammeo
10232.31827,412.5545625,175.7421724,78.43883594,0.895550433,10392.43573,0.572583552,Cammeo
10218.14699,412.2879667,175.6367863,78.40054602,0.895534872,10377.65561,0.57231895,Cammeo
10203.9757,412.0213708,175.5314001,78.36225609,0.895519311,10362.87549,0.572054348,Cammeo
10189.80442,411.754775,175.426014,78.32396616,0.89550375,10348.09537,0.571789746,Cammeo
10175.63313,411.4881791,175.3206279,78.28567623,0.895488188,10333.31525,0.571525144,Cammeo
10161.46185,411.2215832,175.2152418,78.24738631,0.895472627,10318.53513,0.571260543,Cammeo
10147.29056,410.9549874,175.1098556,78.20909638,0.895457066,10303.75501,0.570995941,Cammeo
10133.11928,410.6883915,175.0044695,78.17080645,0.895441505,10288.97489,0.570731339,Cammeo
10118.948,410.4217957,174.8990834,78.13251653,0.895425944,10274.19477,0.570466737,Cammeo
10104.77671,410.1551998,174.7936973,78.0942266,0.895410382,10259.41465,0.570202135,Cammeo
10090.60543,409.888604,174.6883111,78.05593667,0.895394821,10244.63453,0.569937533,Cammeo
10076.43414,409.6220081,174.582925,78.01764675,0.89537926,10229.85441,0.569672931,Cammeo
10062.26286,409.3554122,174.4775389,77.97935682,0.895363699,10215.07429,0.56940833,Cammeo
10048.09157,409.0888164,174.3721528,77.94106689,0.895348137,10200.29417,0.569143728,Cammeo
10033.92029,408.8222205,174.2667666,77.90277697,0.895332576,10185.51405,0.568879126,Cammeo
10019.749,408.5556247,174.1613805,77.86448704,0.895317015,10170.73393,0.568614524,Cammeo
10005.57772,408.2890288,174.0559944,77.82619711,0.895301454,10155.95381,0.568349922,Cammeo
9991.406435,408.022433,173.9506083,77.78790719,0.895285893,10141.17369,0.56808532,Cammeo
9977.23515,407.7558371,173.8452221,77.74961726,0.895270331,10126.39357,0.567820718,Cammeo
9963.063866,407.4892413,173.739836,77.71132733,0.89525477,10111.61345,0.567556117,Cammeo
9948.892581,407.2226454,173.6344499,77.67303741,0.895239209,10096.83333,0.567291515,Cammeo
9934.721297,406.9560495,173.5290638,77.63474748,0.895223648,10082.05321,0.567026913,Cammeo
9920.550012,406.6894537,173.4236776,77.59645755,0.895208086,10067.27309,0.566762311,Cammeo
9906.378727,406.4228578,173.3182915,77.55816763,0.895192525,10052.49297,0.566497709,Cammeo
9892.207443,406.156262,173.2129054,77.5198777,0.895176964,10037.71285,0.566233107,Cammeo
9878.036158,405.8896661,173.1075193,77.48158777,0.895161403,10022.93273,0.565968505,Cammeo
9863.864874,405.6230703,173.0021331,77.44329784,0.895145842,10008.15261,0.565703904,Cammeo
9849.693589,405.3564744,172.896747,77.40500792,0.89513028,9993.372485,0.565439302,Cammeo
9835.522305,405.0898786,172.7913609,77.36671799,0.895114719,9978.592365,0.5651747,Cammeo
9821.35102,404.8232827,172.6859748,77.32842806,0.895099158,9963.812245,0.564910098,Cammeo
9807.179736,404.5566868,172.5805886,77.29013814,0.895083597,9949.032125,0.564645496,Cammeo
9793.008451,404.290091,172.4752025,77.25184821,0.895068035,9934.252005,0.564380894,Cammeo
9778.837167,404.0234951,172.3698164,77.21355828,0.895052474,9919.471885,0.564116292,Cammeo
9764.665882,403.7568993,172.2644303,77.17526836,0.895036913,9904.691765,0.563851691,Cammeo
9750.494598,403.4903034,172.1590441,77.13697843,0.895021352,9889.911645,0.563587089,Cammeo
9736.323313,403.2237076,172.053658,77.0986885,0.89500579,9875.131525,0.563322487,Cammeo
9722.152029,402.9571117,171.9482719,77.06039858,0.894990229,9860.351405,0.563057885,Cammeo
9707.980744,402.6905158,171.8428858,77.02210865,0.894974668,9845.571285,0.562793283,Cammeo
9693.80946,402.42392,171.7374996,76.98381872,0.894959107,9830.791164,0.562528681,Cammeo
9679.638175,402.1573241,171.6321135,76.9455288,0.894943546,9816.011044,0.562264079,Cammeo
9665.466891,401.8907283,171.5267274,76.90723887,0.894927984,9801.230924,0.561999478,Cammeo
9651.295606,401.6241324,171.4213413,76.86894894,0.894912423,9786.450804,0.561734876,Cammeo
9637.124322,401.3575366,171.3159551,76.83065902,0.894896862,9771.670684,0.561470274,Cammeo
9622.953037,401.0909407,171.210569,76.79236909,0.894881301,9756.890564,0.561205672,Cammeo
9608.781753,400.8243449,171.1051829,76.75407916,0.894865739,9742.110444,0.56094107,Cammeo
9594.610468,400.557749,170.9997967,76.71578924,0.894850178,9727.330324,0.560676468,Cammeo
9580.439184,400.2911531,170.8944106,76.67749931,0.894834617,9712.550204,0.560411866,Cammeo
9566.267899,400.0245573,170.7890245,76.63920938,0.894819056,9697.770084,0.560147265,Cammeo
9552.096615,399.7579614,170.6836384,76.60091946,0.894803495,9682.989964,0.559882663,Cammeo
9537.92533,399.4913656,170.5782522,76.56262953,0.894787933,9668.209844,0.559618061,Cammeo
9523.754046,399.2247697,170.4728661,76.5243396,0.894772372,9653.429724,0.559353459,Cammeo
9509.582761,398.9581739,170.36748,76.48604967,0.894756811,9638.649604,0.559088857,Cammeo
9495.411477,398.691578,170.2620939,76.44775975,0.89474125,9623.869484,0.558824255,Cammeo
9481.240192,398.4249821,170.1567077,76.40946982,0.894725688,9609.089364,0.558559653,Cammeo
9467.068908,398.1583863,170.0513216,76.37117989,0.894710127,9594.309244,0.558295052,Cammeo
9452.897623,397.8917904,169.9459355,76.33288997,0.894694566,9579.529124,0.55803045,Cammeo
9438.726339,397.6251946,169.8405494,76.29460004,0.894679005,9564.749004,0.557765848,Cammeo
9424.555054,397.3585987,169.7351632,76.25631011,0.894663444,9549.968884,0.557501246,Cammeo
9410.38377,397.0920029,169.6297771,76.21802019,0.894647882,9535.188764,0.557236644,Cammeo
9396.212485,396.825407,169.524391,76.17973026,0.894632321,9520.408643,0.556972042,Cammeo
9382.0412,396.5588112,169.4190049,76.14144033,0.89461676,9505.628523,0.55670744,Cammeo
9367.869916,396.2922153,169.3136187,76.10315041,0.894601199,9490.848403,0.556442839,Cammeo
9353.698631,396.0256194,169.2082326,76.06486048,0.894585637,9476.068283,0.556178237,Cammeo
9339.527347,395.7590236,169.1028465,76.02657055,0.894570076,9461.288163,0.555913635,Cammeo
9325.356062,395.4924277,168.9974604,75.98828063,0.894554515,9446.508043,0.555649033,Cammeo
9311.184778,395.2258319,168.8920742,75.9499907,0.894538954,9431.727923,0.555384431,Cammeo
9297.013493,394.959236,168.7866881,75.91170077,0.894523392,9416.947803,0.555119829,Cammeo
9282.842209,394.6926402,168.681302,75.87341085,0.894507831,9402.167683,0.554855227,Cammeo
9268.670924,394.4260443,168.5759159,75.83512092,0.89449227,9387.387563,0.554590626,Cammeo
9254.49964,394.1594485,168.4705297,75.79683099,0.894476709,9372.607443,0.554326024,Cammeo
9240.328355,393.8928526,168.3651436,75.75854107,0.894461148,9357.827323,0.554061422,Cammeo
9226.157071,393.6262567,168.2597575,75.72025114,0.894445586,9343.047203,0.55379682,Cammeo
9211.985786,393.3596609,168.1543714,75.68196121,0.894430025,9328.267083,0.553532218,Cammeo
9197.814502,393.093065,168.0489852,75.64367128,0.894414464,9313.486963,0.553267616,Cammeo
9183.643217,392.8264692,167.9435991,75.60538136,0.894398903,9298.706843,0.553003014,Cammeo
9169.471933,392.5598733,167.838213,75.56709143,0.894383341,9283.926723,0.552738413,Cammeo
9155.300648,392.2932775,167.7328269,75.5288015,0.89436778,9269.146603,0.552473811,Cammeo
9141.129364,392.0266816,167.6274407,75.49051158,0.894352219,9254.366483,0.552209209,Cammeo
9126.958079,391.7600857,167.5220546,75.45222165,0.894336658,9239.586363,0.551944607,Cammeo
9112.786795,391.4934899,167.4166685,75.41393172,0.894321097,9224.806242,0.551680005,Cammeo
9098.61551,391.226894,167.3112824,75.3756418,0.894305535,9210.026122,0.551415403,Cammeo
9084.444226,390.9602982,167.2058962,75.33735187,0.894289974,9195.246002,0.551150801,Cammeo
9070.272941,390.6937023,167.1005101,75.29906194,0.894274413,9180.465882,0.5508862,Cammeo
9056.101657,390.4271065,166.995124,75.26077202,0.894258852,9165.685762,0.550621598,Cammeo
9041.930372,390.1605106,166.8897379,75.22248209,0.89424329,9150.905642,0.550356996,Cammeo
9027.759088,389.8939148,166.7843517,75.18419216,0.894227729,9136.125522,0.550092394,Cammeo
9013.587803,389.6273189,166.6789656,75.14590224,0.894212168,9121.345402,0.549827792,Cammeo
8999.416519,389.360723,166.5735795,75.10761231,0.894196607,9106.565282,0.54956319,Cammeo
8985.245234,389.0941272,166.4681934,75.06932238,0.894181046,9091.785162,0.549298588,Cammeo
8971.07395,388.8275313,166.3628072,75.03103246,0.894165484,9077.005042,0.549033987,Cammeo
8956.902665,388.5609355,166.2574211,74.99274253,0.894149923,9062.224922,0.548769385,Cammeo
8942.731381,388.2943396,166.152035,74.9544526,0.894134362,9047.444802,0.548504783,Cammeo
8928.560096,388.0277438,166.0466489,74.91616268,0.894118801,9032.664682,0.548240181,Cammeo
8914.388812,387.7611479,165.9412627,74.87787275,0.894103239,9017.884562,0.547975579,Cammeo
8900.217527,387.494552,165.8358766,74.83958282,0.894087678,9003.104442,0.547710977,Cammeo
8886.046242,387.2279562,165.7304905,74.80129289,0.894072117,8988.324322,0.547446375,Cammeo
8871.874958,386.9613603,165.6251044,74.76300297,0.894056556,8973.544202,0.547181774,Cammeo
8857.703673,386.6947645,165.5197182,74.72471304,0.894040994,8958.764082,0.546917172,Cammeo
8843.532389,386.4281686,165.4143321,74.68642311,0.894025433,8943.983962,0.54665257,Cammeo
8829.361104,386.1615728,165.308946,74.64813319,0.894009872,8929.203842,0.546387968,Cammeo
8815.18982,385.8949769,165.2035599,74.60984326,0.893994311,8914.423721,0.546123366,Cammeo
8801.018535,385.6283811,165.0981737,74.57155333,0.89397875,8899.643601,0.545858764,Cammeo
8786.847251,385.3617852,164.9927876,74.53326341,0.893963188,8884.863481,0.545594162,Cammeo
8772.675966,385.0951893,164.8874015,74.49497348,0.893947627,8870.083361,0.545329561,Cammeo
8758.504682,384.8285935,164.7820154,74.45668355,0.893932066,8855.303241,0.545064959,Cammeo
8744.333397,384.5619976,164.6766292,74.41839363,0.893916505,8840.523121,0.544800357,Cammeo
8730.162113,384.2954018,164.5712431,74.3801037,0.893900943,8825.743001,0.544535755,Cammeo
8715.990828,384.0288059,164.465857,74.34181377,0.893885382,8810.962881,0.544271153,Cammeo
8701.819544,383.7622101,164.3604708,74.30352385,0.893869821,8796.182761,0.544006551,Cammeo
8687.648259,383.4956142,164.2550847,74.26523392,0.89385426,8781.402641,0.543741949,Cammeo
8673.476975,383.2290183,164.1496986,74.22694399,0.893838699,8766.622521,0.543477348,Cammeo
8659.30569,382.9624225,164.0443125,74.18865407,0.893823137,8751.842401,0.543212746,Cammeo
8645.134406,382.6958266,163.9389263,74.15036414,0.893807576,8737.062281,0.542948144,Cammeo
8630.963121,382.4292308,163.8335402,74.11207421,0.893792015,8722.282161,0.542683542,Cammeo
8616.791837,382.1626349,163.7281541,74.07378429,0.893776454,8707.502041,0.54241894,Cammeo
8602.620552,381.8960391,163.622768,74.03549436,0.893760892,8692.721921,0.542154338,Cammeo
8588.449268,381.6294432,163.5173818,73.99720443,0.893745331,8677.941801,0.541889737,Cammeo
8574.277983,381.3628474,163.4119957,73.95891451,0.89372977,8663.161681,0.541625135,Cammeo
8560.106699,381.0962515,163.3066096,73.92062458,0.893714209,8648.381561,0.541360533,Cammeo
8545.935414,380.8296556,163.2012235,73.88233465,0.893698648,8633.601441,0.541095931,Cammeo
8531.76413,380.5630598,163.0958373,73.84404472,0.893683086,8618.821321,0.540831329,Cammeo
8517.592845,380.2964639,162.9904512,73.8057548,0.893667525,8604.0412,0.540566727,Cammeo
8503.421561,380.0298681,162.8850651,73.76746487,0.893651964,8589.26108,0.540302125,Cammeo
8489.250276,379.7632722,162.779679,73.72917494,0.893636403,8574.48096,0.540037524,Cammeo
8475.078992,379.4966764,162.6742928,73.69088502,0.893620841,8559.70084,0.539772922,Cammeo
8460.907707,379.2300805,162.5689067,73.65259509,0.89360528,8544.92072,0.53950832,Cammeo
8446.736423,378.9634847,162.4635206,73.61430516,0.893589719,8530.1406,0.539243718,Cammeo
8432.565138,378.6968888,162.3581345,73.57601524,0.893574158,8515.36048,0.538979116,Cammeo
8418.393854,378.4302929,162.2527483,73.53772531,0.893558596,8500.58036,0.538714514,Cammeo
8404.222569,378.1636971,162.1473622,73.49943538,0.893543035,8485.80024,0.538449912,Cammeo
8390.051285,377.8971012,162.0419761,73.46114546,0.893527474,8471.02012,0.538185311,Cammeo
8375.88,377.6305054,161.93659,73.42285553,0.893511913,8456.24,0.537920709,Cammeo
8361.708715,377.3639095,161.8312038,73.3845656,0.893496352,8441.45988,0.537656107,Cammeo
8347.537431,377.0973137,161.7258177,73.34627568,0.89348079,8426.67976,0.537391505,Cammeo
8333.366146,376.8307178,161.6204316,73.30798575,0.893465229,8411.89964,0.537126903,Cammeo
8319.194862,376.5641219,161.5150455,73.26969582,0.893449668,8397.11952,0.536862301,Cammeo
8305.023577,376.2975261,161.4096593,73.2314059,0.893434107,8382.3394,0.536597699,Cammeo
8290.852293,376.0309302,161.3042732,73.19311597,0.893418545,8367.55928,0.536333098,Cammeo
8276.681008,375.7643344,161.1988871,73.15482604,0.893402984,8352.77916,0.536068496,Cammeo
8262.509724,375.4977385,161.093501,73.11653612,0.893387423,8337.99904,0.535803894,Cammeo
8248.338439,375.2311427,160.9881148,73.07824619,0.893371862,8323.21892,0.535539292,Cammeo
8234.167155,374.9645468,160.8827287,73.03995626,0.893356301,8308.4388,0.53527469,Cammeo
8219.99587,374.697951,160.7773426,73.00166633,0.893340739,8293.658679,0.535010088,Cammeo
8205.824586,374.4313551,160.6719565,72.96337641,0.893325178,8278.878559,0.534745486,Cammeo
8191.653301,374.1647592,160.5665703,72.92508648,0.893309617,8264.098439,0.534480885,Cammeo
8177.482017,373.8981634,160.4611842,72.88679655,0.893294056,8249.318319,0.534216283,Cammeo
8163.310732,373.6315675,160.3557981,72.84850663,0.893278494,8234.538199,0.533951681,Cammeo
8149.139448,373.3649717,160.250412,72.8102167,0.893262933,8219.758079,0.533687079,Cammeo
8134.968163,373.0983758,160.1450258,72.77192677,0.893247372,8204.977959,0.533422477,Cammeo
8120.796879,372.83178,160.0396397,72.73363685,0.893231811,8190.197839,0.533157875,Cammeo
8106.625594,372.5651841,159.9342536,72.69534692,0.89321625,8175.417719,0.532893273,Cammeo
8092.45431,372.2985882,159.8288675,72.65705699,0.893200688,8160.637599,0.532628672,Cammeo
8078.283025,372.0319924,159.7234813,72.61876707,0.893185127,8145.857479,0.53236407,Cammeo
8064.111741,371.7653965,159.6180952,72.58047714,0.893169566,8131.077359,0.532099468,Cammeo
8049.940456,371.4988007,159.5127091,72.54218721,0.893154005,8116.297239,0.531834866,Cammeo
8035.769172,371.2322048,159.407323,72.50389729,0.893138443,8101.517119,0.531570264,Cammeo
8021.597887,370.965609,159.3019368,72.46560736,0.893122882,8086.736999,0.531305662,Cammeo
8007.426603,370.6990131,159.1965507,72.42731743,0.893107321,8071.956879,0.53104106,Cammeo
7993.255318,370.4324173,159.0911646,72.38902751,0.89309176,8057.176759,0.530776459,Cammeo
7979.084034,370.1658214,158.9857785,72.35073758,0.893076199,8042.396639,0.530511857,Cammeo
7964.912749,369.8992255,158.8803923,72.31244765,0.893060637,8027.616519,0.530247255,Cammeo
7950.741465,369.6326297,158.7750062,72.27415773,0.893045076,8012.836399,0.529982653,Cammeo
7936.57018,369.3660338,158.6696201,72.2358678,0.893029515,7998.056279,0.529718051,Cammeo
7922.398896,369.099438,158.564234,72.19757787,0.893013954,7983.276158,0.529453449,Cammeo
7908.227611,368.8328421,158.4588478,72.15928795,0.892998392,7968.496038,0.529188847,Cammeo
7894.056327,368.5662463,158.3534617,72.12099802,0.892982831,7953.715918,0.528924246,Cammeo
7879.885042,368.2996504,158.2480756,72.08270809,0.89296727,7938.935798,0.528659644,Cammeo
7865.713758,368.0330546,158.1426895,72.04441816,0.892951709,7924.155678,0.528395042,Cammeo
7851.542473,367.7664587,158.0373033,72.00612824,0.892936147,7909.375558,0.52813044,Cammeo
7837.371188,367.4998628,157.9319172,71.96783831,0.892920586,7894.595438,0.527865838,Cammeo
7823.199904,367.233267,157.8265311,71.92954838,0.892905025,7879.815318,0.527601236,Cammeo
7809.028619,366.9666711,157.7211449,71.89125846,0.892889464,7865.035198,0.527336634,Cammeo
7794.857335,366.7000753,157.6157588,71.85296853,0.892873903,7850.255078,0.527072033,Cammeo
7780.68605,366.4334794,157.5103727,71.8146786,0.892858341,7835.474958,0.526807431,Cammeo
7766.514766,366.1668836,157.4049866,71.77638868,0.89284278,7820.694838,0.526542829,Cammeo
7752.343481,365.9002877,157.2996004,71.73809875,0.892827219,7805.914718,0.526278227,Cammeo
7738.172197,365.6336918,157.1942143,71.69980882,0.892811658,7791.134598,0.526013625,Cammeo
7724.000912,365.367096,157.0888282,71.6615189,0.892796096,7776.354478,0.525749023,Cammeo
7709.829628,365.1005001,156.9834421,71.62322897,0.892780535,7761.574358,0.525484421,Cammeo
7695.658343,364.8339043,156.8780559,71.58493904,0.892764974,7746.794238,0.52521982,Cammeo
7681.487059,364.5673084,156.7726698,71.54664912,0.892749413,7732.014118,0.524955218,Cammeo
7667.315774,364.3007126,156.6672837,71.50835919,0.892733852,7717.233998,0.524690616,Cammeo
7653.14449,364.0341167,156.5618976,71.47006926,0.89271829,7702.453878,0.524426014,Cammeo
7638.973205,363.7675209,156.4565114,71.43177934,0.892702729,7687.673758,0.524161412,Cammeo
7624.801921,363.500925,156.3511253,71.39348941,0.892687168,7672.893637,0.52389681,Cammeo
7610.630636,363.2343291,156.2457392,71.35519948,0.892671607,7658.113517,0.523632208,Cammeo
7596.459352,362.9677333,156.1403531,71.31690956,0.892656045,7643.333397,0.523367607,Cammeo
7582.288067,362.7011374,156.0349669,71.27861963,0.892640484,7628.553277,0.523103005,Cammeo
7568.116783,362.4345416,155.9295808,71.2403297,0.892624923,7613.773157,0.522838403,Cammeo
7553.945498,362.1679457,155.8241947,71.20203977,0.892609362,7598.993037,0.522573801,Cammeo
7539.774214,361.9013499,155.7188086,71.16374985,0.892593801,7584.212917,0.522309199,Cammeo
7525.602929,361.634754,155.6134224,71.12545992,0.892578239,7569.432797,0.522044597,Cammeo
7511.431645,361.3681581,155.5080363,71.08716999,0.892562678,7554.652677,0.521779995,Cammeo
7497.26036,361.1015623,155.4026502,71.04888007,0.892547117,7539.872557,0.521515394,Cammeo
7483.089076,360.8349664,155.2972641,71.01059014,0.892531556,7525.092437,0.521250792,Cammeo
